"customer_id","gender","senior_citizen","partner","dependents"
"4531-AUZNK","Female",False,True,True
"4191-XOVOM","Male",False,False,False
"2150-OEGBV","Male",False,False,False
"1855-CFULU","Female",True,False,False
"4878-BUNFV","Male",False,True,True
"1872-EBWSC","Female",False,False,False
"7026-YMSBE","Male",False,False,False
"6997-UVGOX","Male",False,True,True
"9674-EHPPG","Male",False,True,False
"5440-VHLUL","Male",False,False,False
"5781-BKHOP","Female",False,True,False
"5213-TWWJU","Male",False,False,False
"8628-MFKAX","Female",True,True,False
"7629-WIXZF","Female",False,False,False
"5445-GLVOT","Female",False,False,False
"3976-HXHCE","Male",False,False,False
"2466-NEJOJ","Male",False,True,True
"0254-KCJGT","Male",False,True,False
"5472-CVMDX","Female",False,False,False
"6461-SZMCV","Female",False,True,False
"8150-QUDFX","Male",False,False,False
"9508-ILZDG","Female",True,False,False
"2346-DJQTB","Female",False,False,False
"1697-LYYYX","Female",False,True,True
"1942-OQFRW","Male",False,False,False
"9640-ZSLDC","Female",False,True,True
"4231-LZUYM","Female",False,True,False
"6128-AQBMT","Male",True,True,False
"3594-BDSOA","Female",False,True,False
"5133-VRSAB","Male",False,False,False
"5996-DAOQL","Male",False,False,False
"6838-YAUVY","Female",False,False,False
"0484-JPBRU","Male",False,False,False
"7883-ROJOC","Female",False,True,False
"0244-LGNFY","Female",False,True,True
"7274-CGTOD","Male",False,False,False
"4295-YURET","Female",True,True,True
"4635-EJYPD","Male",False,True,True
"1866-ZSLJM","Male",False,False,False
"4636-TVXVG","Male",False,True,True
"4236-UJPWO","Female",False,False,False
"9392-XBGTD","Male",False,False,True
"6402-SSEJG","Female",False,False,False
"1169-SAOCL","Male",False,False,False
"1110-KYLGQ","Female",False,False,False
"9929-PLVPA","Female",False,False,True
"3518-PZXZQ","Female",False,True,False
"2371-JUNGC","Male",False,False,False
"7693-QPEFS","Male",True,False,False
"0924-BJCRC","Female",True,True,False
"5074-FBGHB","Male",False,False,False
"2351-BKRZW","Female",False,True,True
"4455-BFSPD","Female",False,True,False
"3948-KXDUF","Male",False,False,False
"2323-ARSVR","Male",False,True,False
"0815-MFZGM","Female",False,True,False
"5480-XTFFL","Female",False,True,True
"8295-FHIVV","Male",False,False,False
"9086-YJYXS","Male",False,True,True
"1179-INLAT","Male",False,False,False
"7909-FIOIY","Female",False,True,True
"6351-SCJKT","Male",False,False,False
"5468-BPMMO","Male",False,True,False
"0197-PNKNK","Female",False,True,True
"2439-QKJUL","Male",False,False,False
"1194-SPVSP","Male",False,False,False
"9534-NSXEM","Male",False,False,False
"8929-KSWIH","Male",False,False,False
"2250-IVBWA","Male",False,True,True
"1810-MVMAI","Male",False,True,True
"9506-UXUSK","Male",False,False,False
"1229-RCALF","Female",False,True,False
"3572-UOLYZ","Female",False,False,True
"1429-UYJSV","Female",False,False,False
"6366-XIVKZ","Female",False,True,True
"3470-OBUET","Female",False,True,True
"2770-NSVDG","Male",False,True,False
"9375-MHRRS","Male",False,False,False
"4860-YZGZM","Male",False,False,False
"6599-GZWCM","Female",False,False,False
"5533-NHFRF","Male",True,False,False
"7037-MTYVW","Male",False,True,True
"4760-THGOT","Female",False,True,False
"4016-BJKTZ","Female",False,False,False
"6584-VQMYT","Male",False,False,True
"9838-BFCQT","Male",False,True,True
"2790-XUYMV","Male",False,False,True
"0581-MDMPW","Female",False,False,False
"1023-BQXZE","Male",False,False,False
"9163-GHAYE","Female",False,False,False
"3904-UKFRE","Male",False,False,False
"5353-WILCI","Female",False,False,False
"0058-EVZWM","Female",False,True,False
"7009-PCARS","Male",False,False,True
"0519-DRGTI","Female",False,True,True
"1017-FBQMM","Female",False,True,True
"1985-MBRYP","Female",False,False,False
"9372-TXXPS","Female",False,True,False
"3259-QMXUN","Male",False,True,False
"1015-JPFYW","Male",False,False,True
"6645-MXQJT","Male",False,True,True
"4360-QRAVE","Male",True,False,False
"8433-WPJTV","Female",True,True,True
"5804-JMYIO","Female",False,True,True
"6484-LATFU","Male",False,False,False
"7599-NTMDP","Female",False,True,True
"0536-ACXIP","Female",False,True,False
"0936-NQLJU","Female",False,True,False
"1575-KRZZE","Female",False,False,False
"3251-YMVWZ","Male",False,False,False
"9348-ROUAI","Female",False,True,True
"4884-LEVMQ","Male",False,True,False
"8857-CUPFQ","Male",False,True,False
"7610-TVOPG","Male",False,False,False
"3638-DIMPH","Female",False,True,False
"1845-ZLLIG","Male",False,False,False
"8559-WNQZS","Male",False,False,False
"1699-UOTXU","Male",False,False,False
"0635-WKOLD","Male",False,True,False
"5993-JSUWV","Female",False,False,False
"4518-FZBSX","Male",False,True,True
"5387-ASZNZ","Female",True,False,False
"6988-CJEYV","Male",False,False,False
"3097-FQTVJ","Female",False,False,False
"5465-BUBFA","Female",False,True,True
"7299-GNVPL","Female",False,True,True
"9743-DQKQW","Male",False,False,False
"1215-VFYVK","Female",False,False,False
"9371-BITHB","Female",False,True,True
"9093-FPDLG","Female",False,False,False
"0541-FITGH","Female",False,True,False
"6985-HAYWX","Female",False,True,False
"7508-KBIMB","Male",False,True,True
"6838-HVLXG","Female",False,False,False
"2277-DJJDL","Male",True,True,False
"1897-OKVMW","Female",False,True,True
"5485-ITNPC","Male",False,True,False
"0233-FTHAV","Female",False,False,False
"4644-PIZRT","Male",False,True,True
"8922-NPKBJ","Male",False,True,True
"2740-TVLFN","Male",False,False,False
"7771-CFQRQ","Female",False,True,True
"9512-PHSMG","Female",False,True,False
"6963-EZQEE","Male",True,True,False
"2452-KDRRH","Male",True,False,False
"4146-SVFUD","Male",False,False,False
"1564-HJUVY","Male",False,False,False
"3617-XLSGQ","Female",False,True,True
"7517-LDMPS","Female",False,False,False
"7244-KXYZN","Female",False,False,False
"5226-NOZFC","Male",False,False,False
"1400-WIVLL","Male",False,True,False
"8148-NLEGT","Female",False,True,True
"8347-GDTMP","Female",False,True,False
"6746-WAUWT","Male",False,False,False
"0428-IKYCP","Male",False,True,False
"2187-PKZAY","Male",False,False,False
"4003-OCTMP","Female",False,True,False
"6652-YFFJO","Female",False,False,False
"7225-IILWY","Male",False,True,True
"5248-RPYWW","Female",True,True,True
"7923-IYJWY","Male",True,False,False
"3170-GWYKC","Female",False,False,False
"9830-ECLEN","Male",False,True,True
"2668-TZSPS","Male",False,False,False
"7446-SFAOA","Female",False,True,False
"9443-JUBUO","Male",False,True,True
"9522-ZSINC","Male",False,False,False
"8234-GSZYK","Male",False,False,False
"6505-OZNPG","Female",False,False,False
"6164-HAQTX","Male",False,False,False
"7765-LWVVH","Female",False,True,True
"1658-TJVOA","Female",True,False,False
"0953-LGOVU","Male",False,True,True
"4692-NNQRU","Female",False,True,False
"7742-MYPGI","Female",False,True,True
"9619-GSATL","Female",False,False,False
"5622-UEJFI","Female",False,True,True
"0674-DGMAQ","Male",True,True,False
"6203-HBZPA","Male",False,False,False
"0484-FFVBJ","Male",False,False,False
"0301-FIDRB","Female",False,True,True
"4139-JPIAM","Male",False,False,False
"2181-TIDSV","Male",False,True,True
"2761-XECQW","Male",True,True,False
"1936-CZAKF","Male",False,True,False
"9453-PATOS","Female",False,True,False
"4402-FTBXC","Male",False,False,False
"2931-XIQBR","Female",False,True,True
"0106-UGRDO","Female",False,True,False
"5542-TBBWB","Male",False,False,False
"1930-QPBVZ","Male",False,True,True
"2606-PKWJB","Male",False,False,True
"5322-ZSMZY","Male",False,True,True
"8059-UDZFY","Female",True,False,True
"7740-BTPUX","Male",True,True,False
"5220-AGAAX","Male",False,True,True
"0208-BPQEJ","Female",False,True,True
"9435-JMLSX","Male",False,True,False
"3352-ALMCK","Male",False,False,False
"5312-IRCFR","Female",False,True,True
"5294-IMHHT","Male",False,True,False
"6176-YJWAS","Male",False,True,False
"5310-NOOVA","Male",False,False,False
"4526-EXKKN","Male",False,False,False
"5311-IHLEI","Male",False,False,False
"3987-KQDDU","Male",False,False,False
"3404-JNXAX","Female",False,True,True
"5131-PONJI","Male",False,True,True
"3489-VSFRD","Female",False,False,False
"3345-JHUEO","Male",False,False,False
"5815-HGGHV","Male",False,True,False
"5260-UMPWX","Female",False,True,True
"5649-RXQTV","Male",False,False,False
"2674-MIAHT","Female",False,False,False
"2576-HXMPA","Female",False,False,False
"7587-AOVVU","Male",False,True,True
"6898-MDLZW","Male",False,False,False
"4707-YNOQA","Female",False,True,True
"9357-UJRUN","Male",False,True,False
"8648-PFRMP","Female",True,False,False
"7663-CUXZB","Male",False,True,False
"0258-NOKBL","Male",False,False,False
"1163-VIPRI","Female",False,True,True
"3043-TYBNO","Male",False,False,False
"4830-FAXFM","Male",False,False,True
"5906-BFOZT","Male",False,False,False
"2960-NKRSO","Male",False,False,False
"8996-ZROXE","Male",True,False,False
"5598-IKHQQ","Female",False,False,False
"0397-ZXWQF","Male",False,False,False
"5266-PFRQK","Male",False,True,True
"4674-HGNUA","Male",False,True,True
"6765-MBQNU","Female",False,True,False
"9786-IJYDL","Female",False,False,False
"1303-SRDOK","Female",False,True,True
"3769-MHZNV","Female",False,True,True
"6295-OSINB","Male",False,True,False
"3308-MHOOC","Male",False,False,True
"2207-QPJED","Female",True,True,False
"4177-JPDFU","Male",False,False,False
"2239-CFOUJ","Male",False,True,True
"8046-DNVTL","Male",False,True,False
"2209-XADXF","Female",False,False,False
"6620-JDYNW","Female",False,False,False
"4770-UEZOX","Male",False,False,False
"1038-RQOST","Male",False,True,True
"4568-TTZRT","Male",False,False,False
"9513-DXHDA","Male",False,False,False
"0516-QREYC","Female",True,False,False
"8084-OIVBS","Female",False,False,False
"8896-BQTTI","Male",False,False,False
"3865-QBWSJ","Male",True,False,True
"3352-RICWQ","Female",False,True,True
"2160-GPFXD","Male",False,True,True
"2065-MMKGR","Female",False,False,False
"5857-TYBCJ","Male",True,True,False
"1498-NHTLT","Male",False,True,True
"1402-PTHGN","Female",False,True,True
"4176-RELJR","Male",True,False,False
"5199-FPUSP","Male",False,False,True
"6377-KSLXC","Male",False,False,False
"1796-JANOW","Female",False,False,False
"0238-WHBIQ","Male",False,True,True
"8735-NBLWT","Male",False,False,True
"6651-RLGGM","Male",False,True,True
"1614-JBEBI","Female",False,False,False
"5696-EXCYS","Male",False,False,False
"5795-KTGUD","Female",False,True,False
"7924-GJZFI","Female",True,True,False
"4702-HDRKD","Male",False,False,False
"8512-WIWYV","Male",False,False,False
"5897-ZYEKH","Female",True,True,False
"5456-ITGIC","Male",True,True,False
"1406-PUQVY","Male",False,False,True
"9114-AAFQH","Female",False,True,False
"8715-KKTFG","Female",False,True,False
"1728-BQDMA","Female",False,False,False
"5117-ZSMHQ","Female",False,True,True
"5151-HQRDG","Male",False,True,False
"0960-HUWBM","Male",False,True,True
"6465-GSRCL","Female",False,False,True
"0263-FJTQO","Male",False,True,True
"7319-ZNRTR","Male",False,True,True
"7503-EPSZW","Female",False,True,True
"7089-XXAYG","Male",False,True,False
"8070-AAWZP","Male",True,True,False
"1666-JXLKU","Female",False,False,False
"7855-DIWPO","Female",False,False,False
"5133-POWUA","Male",False,False,False
"5652-MSDEY","Female",False,False,False
"1810-BOHSY","Male",False,True,False
"1784-BXEFA","Female",False,False,False
"7351-MHQVU","Female",False,False,False
"9224-VTYID","Male",False,True,True
"9500-IWPXQ","Female",False,True,True
"5762-TJXGK","Female",False,False,False
"4504-YOULA","Female",False,True,True
"5569-IDSEY","Male",False,True,False
"7284-ZZLOH","Male",False,True,False
"1777-JYQPJ","Male",False,False,False
"3401-URHDA","Male",False,False,False
"1599-EAHXY","Male",False,True,True
"8631-XVRZL","Male",False,False,False
"3853-LYGAM","Male",False,False,False
"5751-USDBL","Male",False,True,True
"5680-LQOGP","Female",False,False,False
"8189-DUKMV","Female",False,True,False
"9931-DCEZH","Male",False,False,True
"1898-JSNDC","Female",False,False,False
"0315-LVCRK","Male",False,False,False
"3911-RSNHI","Female",False,True,False
"2410-CIYFZ","Male",False,False,True
"5505-OVWQW","Female",False,False,False
"7271-AJDTL","Female",False,True,False
"1867-TJHTS","Female",False,False,False
"6860-YRJZP","Male",True,False,False
"4429-WYGFR","Male",False,False,False
"2817-LVCPP","Female",False,False,False
"5038-ETMLM","Female",False,True,False
"5056-FIMPT","Female",False,False,True
"4521-WFJAI","Male",False,False,False
"6569-KTMDU","Female",False,False,False
"8809-XKHMD","Male",False,True,False
"0396-YCHWO","Male",False,True,False
"0867-LDTTC","Male",False,False,False
"9391-DXGGG","Female",True,False,False
"9844-FELAJ","Female",True,True,True
"2122-SZZZD","Male",False,False,False
"3148-AOIQT","Female",False,True,False
"8395-ETZKQ","Male",True,True,True
"6692-YQHXC","Male",False,False,False
"3889-VWBID","Male",False,True,True
"5222-JCXZT","Male",False,False,False
"9754-CLVZW","Female",False,True,True
"2739-CCZMB","Male",False,False,True
"7080-TNUWP","Male",False,True,False
"0496-AHOOK","Male",False,True,False
"8336-TAVKX","Female",True,True,False
"2468-SJFLM","Male",False,False,False
"3181-VTHOE","Male",False,True,False
"7168-HDQHG","Female",False,True,True
"4567-AKPIA","Female",False,True,True
"7901-HXJVA","Male",False,False,False
"5924-IFQTT","Male",False,True,True
"7968-QUXNS","Male",False,False,False
"8903-WMRNW","Female",False,True,False
"2452-SNHFZ","Female",False,False,False
"3629-WEAAM","Female",False,False,False
"6029-CSMJE","Male",False,False,False
"7993-NQLJE","Male",False,True,True
"9909-DFRJA","Female",False,False,False
"9099-FTUHS","Female",False,False,False
"0581-BXBUB","Female",True,False,False
"4962-CHQPW","Male",False,False,True
"9467-ROOLM","Female",False,False,False
"5150-ITWWB","Male",True,False,False
"2253-KPMNB","Female",False,True,True
"1345-ZUKID","Male",False,False,False
"6429-SHBCB","Male",False,False,False
"9281-OFDMF","Male",True,False,False
"2603-HVKCG","Male",False,False,False
"1834-WULEG","Male",False,True,True
"9097-ZUBYC","Male",False,True,False
"5148-ORICT","Female",False,True,False
"4893-GYUJU","Female",False,False,False
"4578-PHJYZ","Male",False,True,True
"7272-QDCKA","Male",False,False,False
"8908-SLFCJ","Female",False,False,False
"9766-HGEDE","Female",False,True,False
"6968-MHOMU","Male",False,True,False
"5044-XDPYX","Female",False,True,False
"1814-WFGVS","Male",False,True,True
"3721-WKIIL","Female",False,False,False
"6734-CKRSM","Female",False,False,False
"1265-ZFOSD","Female",False,True,False
"6568-POCUI","Female",False,True,False
"5197-LQXXH","Female",False,True,False
"3457-PQBYH","Female",False,True,True
"7682-AZNDK","Male",False,True,True
"5384-ZTTWP","Female",False,True,True
"3745-HRPHI","Male",False,True,True
"7636-OWBPG","Male",True,False,False
"1231-YNDEK","Male",False,False,False
"1407-DIGZV","Female",False,True,True
"0570-BFQHT","Female",False,False,False
"4393-OBCRR","Female",False,False,False
"8564-LDKFL","Male",False,True,False
"3696-DFHHB","Female",False,False,False
"4717-GHADL","Female",False,False,False
"5501-TVMGM","Male",False,False,False
"5879-HMFFH","Female",False,True,False
"6772-WFQRD","Male",False,False,True
"3810-DVDQQ","Female",False,True,True
"6972-SNKKW","Female",False,False,False
"3694-GLTJM","Female",False,False,False
"8550-XSXUQ","Male",False,True,False
"9055-MOJJJ","Female",False,True,True
"4359-INNWN","Female",False,False,False
"0585-EGDDA","Male",False,True,False
"4032-RMHCI","Female",False,True,True
"0549-CYCQN","Male",True,False,False
"3481-JHUZH","Male",False,True,False
"3594-IVHJZ","Female",False,False,False
"6869-FGJJC","Male",False,False,False
"3896-ZVNET","Female",False,True,True
"8205-VSLRB","Male",False,True,False
"5960-MVTUK","Male",False,False,False
"6817-WTYHE","Male",False,False,False
"3082-VQXNH","Male",False,True,False
"4931-TRZWN","Female",False,False,False
"0750-EKNGL","Male",False,False,False
"7669-LCRSD","Male",False,True,True
"3567-PQTSO","Male",False,True,True
"8043-PNYSD","Male",False,True,True
"9938-EKRGF","Female",False,False,False
"2703-AMTUL","Male",False,True,True
"0928-JMXNP","Male",True,True,False
"8173-RXAYP","Female",False,True,True
"4825-XJGDM","Female",False,False,False
"5402-HTOTQ","Male",False,False,False
"6734-JDTTV","Male",False,True,True
"7850-THJMU","Female",False,True,True
"3890-RTCMS","Male",False,False,False
"3717-FDJFU","Male",False,False,True
"3665-JATSN","Female",False,False,False
"7966-YOTQW","Male",False,False,False
"8853-TZDGH","Female",False,False,False
"4324-BZCKL","Female",False,True,True
"6924-TDGMT","Male",False,True,False
"1536-YHDOE","Male",False,True,True
"8123-QBNAZ","Female",False,True,True
"3629-ZNKXA","Male",True,False,False
"4827-LTQRJ","Female",True,True,True
"7711-YIJWC","Male",False,True,True
"5482-VXSXJ","Male",False,False,False
"7365-BVCJH","Male",False,False,False
"9620-ENEJV","Female",False,False,False
"2378-YIZKA","Female",False,True,True
"0689-DSXGL","Female",False,True,True
"6818-DJXAA","Female",False,False,True
"0464-WJTKO","Female",False,True,True
"8902-ZEOVF","Male",False,True,True
"6778-EICRF","Male",False,True,True
"2662-NNTDK","Male",False,False,False
"4132-KALRO","Female",False,False,False
"2874-YXVVA","Female",False,False,False
"1245-HARPS","Female",False,True,False
"4323-ELYYB","Male",False,True,True
"4293-ETKAP","Female",False,True,True
"6064-PUPMC","Male",False,True,True
"6504-VBLFL","Male",False,True,False
"6322-PJJDJ","Male",False,True,False
"0330-BGYZE","Male",False,True,False
"1085-LDWAM","Female",False,True,True
"7586-ZATGZ","Male",False,False,False
"7197-VOJMM","Male",False,True,False
"1843-TLSGD","Female",False,True,True
"9626-VFRGG","Female",False,False,True
"7075-BNDVQ","Female",False,False,False
"9143-CANJF","Female",False,True,True
"7284-BUYEC","Female",False,False,False
"2041-JIJCI","Female",False,False,False
"4900-MSOMT","Female",False,True,True
"2229-VWQJH","Female",False,False,False
"9194-GFVOI","Female",False,True,False
"1336-EZFZY","Female",False,False,False
"4282-MSACW","Male",False,False,False
"1403-LKLIK","Female",False,True,True
"0136-IFMYD","Male",True,True,False
"5144-TVGLP","Male",True,False,False
"9643-AVVWI","Female",False,True,True
"0253-ZTEOB","Female",False,True,True
"2706-QZIHY","Female",False,True,False
"6080-TCMYC","Male",False,True,True
"6061-PQHMK","Female",False,False,False
"6137-MFAJN","Female",False,False,False
"9122-UMROB","Male",False,False,False
"4232-JGKIY","Male",False,False,False
"2402-TAIRZ","Female",False,False,False
"9659-ZTWSM","Male",True,True,False
"9139-TWBAS","Female",False,True,False
"6685-GBWJZ","Male",False,True,False
"2195-VVRJF","Male",True,True,False
"3913-RDSJZ","Female",False,True,False
"4203-QGNZA","Female",False,False,True
"5043-TRZWM","Female",False,False,False
"9494-BDNNC","Male",False,True,False
"1640-PLFMP","Female",False,False,False
"5366-OBVMR","Female",False,True,False
"7644-OMVMY","Male",False,True,True
"4573-JKNAE","Male",False,False,True
"9817-APLHW","Male",False,False,False
"8380-MQINP","Female",False,True,True
"0840-DFEZH","Female",False,False,False
"8690-ZVLCL","Female",False,True,True
"1125-SNVCK","Female",True,False,False
"0384-LPITE","Male",False,False,False
"4616-EWBNJ","Female",False,False,False
"1335-HQMKX","Female",False,True,False
"2545-EBUPK","Female",True,False,False
"6923-AQONU","Male",False,True,True
"2172-EJXVF","Female",True,False,False
"4536-PLEQY","Male",False,True,False
"7029-IJEJK","Female",False,False,False
"8871-JLMHM","Female",False,True,False
"5447-VYTKW","Male",False,False,False
"3623-FQBOX","Male",False,False,False
"8659-HDIYE","Female",True,False,False
"3474-BAFSJ","Male",False,True,False
"3865-ZFZIB","Male",False,False,False
"1855-AGAWH","Male",False,True,False
"7109-CQYUZ","Male",False,False,False
"1370-GGAWX","Female",False,False,False
"4680-KUTAJ","Female",True,False,False
"5307-UVGNB","Female",False,True,True
"2883-ILGWO","Male",True,False,False
"3642-BYHDO","Female",False,True,True
"9629-NHXFW","Female",False,True,True
"2696-RZVZW","Male",False,True,False
"5766-FTRTS","Male",False,True,False
"0396-HUJBP","Female",False,False,False
"8879-ZKJOF","Female",False,False,False
"6285-FTQBF","Male",False,True,True
"1474-JUWSM","Female",False,True,False
"3530-CRZSB","Female",False,False,False
"8498-XXGWA","Female",False,True,False
"9617-INGJY","Male",False,False,False
"0621-TSSMU","Male",False,True,False
"1530-ZTDOZ","Female",False,True,False
"7234-KMNRQ","Male",False,False,False
"7636-PEPNS","Female",False,True,True
"4683-WYDOU","Male",False,True,False
"9052-DHNKM","Male",False,False,False
"6794-HKIAJ","Male",False,False,False
"5578-NKCXI","Female",False,True,True
"1642-HMARX","Female",False,True,False
"3096-WPXBT","Female",False,True,True
"8434-PNQZX","Female",False,False,False
"5950-AAAGJ","Male",False,False,False
"4299-OPXEJ","Female",False,False,False
"9618-LFJRU","Female",False,False,False
"6693-DJWTY","Female",False,False,True
"0744-GKNGE","Female",False,True,True
"6447-EGDIV","Female",False,False,False
"1167-OYZJF","Female",True,True,False
"4806-DXQCE","Female",True,True,False
"4854-SSLTN","Male",False,True,True
"5294-DMSFH","Female",False,True,True
"4837-PZTIC","Female",False,False,False
"0603-OLQDC","Male",False,False,True
"3272-VUHPV","Female",False,True,True
"4176-FXYBO","Male",False,True,False
"1063-DHQJF","Male",False,True,True
"8663-UPDGF","Female",False,False,False
"6719-FGEDO","Female",False,True,False
"1837-YQUCE","Female",False,False,False
"0369-ZGOVK","Female",False,True,True
"9919-KNPOO","Female",False,True,False
"7872-BAAZR","Female",False,True,True
"9391-LMANN","Male",False,False,True
"8174-TBVCF","Female",False,True,False
"1698-XFZCI","Male",False,False,False
"1877-HKBQX","Female",False,False,False
"4450-DLLMH","Male",False,False,False
"0428-AXXLJ","Male",False,False,False
"2746-DIJLO","Female",False,False,False
"3508-VLHCZ","Female",False,True,True
"4086-ATNFV","Female",False,True,True
"0468-YRPXN","Male",False,False,False
"5996-NRVXR","Male",True,True,False
"3739-YBWAB","Male",False,True,False
"7047-FWEYA","Female",False,True,False
"2000-MPKCA","Female",False,False,False
"9762-YAQAA","Male",False,False,False
"5473-KHBPS","Female",False,True,True
"0100-DUVFC","Male",True,True,False
"5397-TUPSH","Male",True,True,False
"8950-MTZNV","Male",False,False,False
"0326-VDYXE","Female",False,True,False
"6773-LQTVT","Female",True,True,True
"0436-TWFFZ","Female",False,False,False
"8566-YPRGL","Female",False,False,False
"6609-MXJHJ","Female",False,True,True
"2669-OIDSD","Female",False,True,False
"8400-WZICQ","Female",False,True,True
"9576-SYUHJ","Male",False,False,False
"0410-IPFTY","Female",False,True,False
"2831-EBWRN","Male",False,False,False
"9430-NKQLY","Male",False,True,True
"0247-SLUJI","Male",False,True,True
"9402-ORRAH","Female",True,False,False
"6483-OATDN","Male",False,True,True
"1293-HHSHJ","Female",False,False,False
"4840-ORQXB","Female",True,False,False
"3982-DQLUS","Male",True,True,True
"8610-ZIKJJ","Female",False,True,True
"3756-VNWDH","Male",True,True,False
"7801-KICAO","Female",False,False,False
"7673-LPRNY","Female",False,False,False
"6060-QBMGV","Male",False,True,False
"7339-POGZN","Female",False,False,False
"2828-SLQPF","Male",False,False,False
"4465-VDKIQ","Female",False,False,False
"2921-XWDJH","Female",True,True,False
"2558-BUOZZ","Male",False,False,False
"9257-AZMTZ","Female",False,True,True
"0003-MKNFE","Male",False,False,False
"0975-UYDTX","Female",False,True,False
"4682-BLBUC","Male",False,True,False
"0975-VOOVL","Female",False,False,False
"5968-VXZLG","Male",False,False,False
"5201-FRKKS","Male",False,False,False
"9799-CAYJJ","Female",True,True,False
"5443-SCMKX","Female",False,True,False
"8295-KMENE","Female",False,True,True
"6738-ISCBM","Male",False,False,False
"9821-BESNZ","Male",False,False,False
"3678-MNGZX","Male",False,True,True
"1335-NTIUC","Male",False,False,False
"2916-BQZLN","Male",False,False,False
"4558-CGYCZ","Male",False,False,False
"2368-GAKKQ","Female",False,False,False
"8710-YGLWG","Male",False,False,False
"3199-XGZCY","Female",False,False,False
"3785-KTYSH","Male",False,False,False
"6814-ZPWFQ","Male",True,False,False
"4063-EIKNQ","Male",False,True,True
"6993-YCOBK","Male",False,True,True
"5206-HPJKM","Male",False,False,False
"8393-JMVMB","Male",False,False,False
"5019-GQVCR","Male",True,False,False
"6036-TTFYU","Female",False,True,False
"2550-AEVRU","Female",False,True,True
"0969-RGKCU","Male",False,True,True
"0378-CJKPV","Female",False,True,False
"2880-FPNAE","Male",True,True,False
"1703-MGIAB","Female",False,False,False
"4311-QTTAI","Female",False,False,False
"4318-RAJVY","Female",False,False,False
"3612-YUNGG","Male",False,True,True
"2254-DLXRI","Female",False,False,False
"5062-CJJKH","Male",False,True,True
"9028-LIHRP","Male",False,True,True
"1053-MXTTK","Female",False,True,True
"1301-LOPVR","Male",False,True,True
"0853-TWRVK","Male",False,True,False
"6212-ATMLK","Female",False,False,False
"8200-LGKSR","Male",False,True,False
"1568-BEKZM","Male",True,True,False
"0670-ANMUU","Male",False,False,False
"6897-RWMUB","Male",False,True,True
"6999-CHVCF","Male",False,False,False
"6134-KWTBV","Male",False,False,False
"1077-HUUJM","Female",False,False,True
"0895-LNKRC","Male",False,True,True
"2045-BMBTJ","Female",True,False,False
"8417-GSODA","Male",False,True,True
"5171-EPLKN","Male",False,False,False
"4452-QIIEB","Male",False,False,False
"6741-EGCBI","Male",True,False,False
"7820-ZYGNY","Male",False,False,False
"9677-AVKED","Female",False,False,True
"2227-JRSJX","Female",False,False,False
"9847-HNVGP","Male",False,False,False
"6696-YDAYZ","Male",False,True,True
"8980-WQFWL","Female",False,False,False
"1730-ZMAME","Female",True,False,False
"6506-EYCNH","Female",False,True,True
"4634-JLRJT","Female",False,False,False
"9501-UKKNL","Male",False,False,False
"2560-QTSBS","Female",False,True,True
"4795-WRNVT","Female",False,False,False
"7860-UXCRM","Male",False,True,True
"6357-JJPQT","Female",False,False,False
"2292-XQWSV","Male",False,True,True
"9552-TGUZV","Male",False,True,False
"5913-INRQV","Male",True,True,False
"9643-YBLUR","Male",False,True,False
"8734-FNWVH","Male",False,True,True
"9447-YPTBX","Female",False,True,False
"9026-LHEVG","Female",False,False,False
"7011-CVEUC","Male",False,True,False
"6185-TASNN","Male",True,False,False
"7925-PNRGI","Female",False,True,True
"1552-CZCLL","Female",False,True,True
"3038-PQIUY","Female",False,False,False
"9313-CDOGY","Male",False,True,True
"8148-BPLZQ","Male",False,False,False
"2623-DRYAM","Female",False,True,False
"9987-LUTYD","Female",False,False,False
"4488-KQFDT","Female",False,False,False
"5693-PIPCS","Male",False,False,False
"0491-KAPQG","Male",False,False,False
"1925-LFCZZ","Male",True,False,False
"8039-EQPIM","Male",False,True,False
"8707-RMEZH","Female",True,True,False
"3209-ZPKFI","Male",False,True,True
"6479-VDGRK","Female",False,True,True
"9373-WSLOY","Male",True,True,False
"3569-JFODW","Female",False,True,True
"9819-FBNSV","Male",True,True,False
"9544-PYPSJ","Female",True,True,True
"1591-XWLGB","Female",False,True,False
"0396-UKGAI","Male",False,False,True
"3243-ZHOHY","Female",False,False,False
"5186-EJEGL","Male",False,False,False
"7527-QNRUS","Male",False,True,True
"2203-GHNWN","Female",False,True,False
"3878-AVSOQ","Female",True,False,False
"3258-SYSWS","Male",True,False,False
"5296-PSYVW","Female",False,True,False
"6319-QSUSR","Female",False,False,True
"0512-FLFDW","Female",True,True,False
"0487-CRLZF","Female",False,False,False
"2107-FBPTK","Female",True,False,False
"9451-WLYRI","Female",False,True,False
"8219-VYBVI","Male",False,False,True
"1991-VOPLL","Female",False,False,False
"9738-QLWTP","Male",False,False,False
"1016-DJTSV","Male",True,False,False
"9419-IPPBE","Female",False,True,True
"0174-QRVVY","Male",False,True,True
"5699-BNCAS","Male",True,False,False
"2900-PHPLN","Female",True,True,False
"8106-GWQOK","Male",False,True,False
"8751-EDEKA","Female",False,True,False
"6878-GGDWG","Female",False,True,False
"4039-PIMHX","Male",True,True,False
"4227-OJHAL","Female",False,True,True
"8450-LUGUK","Female",False,True,True
"3604-WLABM","Female",False,False,False
"0795-GMVQO","Male",False,True,False
