"customer_id","country","state","city","zip_code","latitude","longitude"
"7266-GSSJX","United States","California","West Sacramento",95605,"38.592745","-121.540036"
"7722-VJRQD","United States","California","Brooks",95606,"38.809804","-122.241383"
"7073-QETQY","United States","California","Capay",95607,"38.681651","-122.130569"
"5624-RYAMH","United States","California","Citrus Heights",95610,"38.695080","-121.271616"
"0196-JTUQI","United States","California","Clarksburg",95612,"38.384648","-121.578701"
"7130-YXBRO","United States","California","Cool",95614,"38.880622","-120.973865"
"9272-LSVYH","United States","California","Courtland",95615,"38.311609","-121.554034"
"3084-DOWLE","United States","California","Citrus Heights",95621,"38.695490","-121.307864"
"1084-MNSMJ","United States","California","El Dorado",95623,"38.631530","-120.842609"
"4238-HFHSN","United States","California","Elverta",95626,"38.734997","-121.463719"
"6250-CGGUN","United States","California","Esparto",95627,"38.834469","-122.127193"
"5478-JJVZK","United States","California","Fair Oaks",95628,"38.652065","-121.254410"
"7596-IIWYC","United States","California","Fiddletown",95629,"38.513484","-120.704613"
"9793-WECQC","United States","California","Foresthill",95631,"39.031876","-120.811141"
"4291-HPAXL","United States","California","Galt",95632,"38.274451","-121.259201"
"8999-YPYBV","United States","California","Garden Valley",95633,"38.852544","-120.837669"
"1839-FBNFR","United States","California","Georgetown",95634,"38.938600","-120.785514"
"3071-MVJCD","United States","California","Grizzly Flats",95636,"38.636102","-120.522149"
"1697-BCSHV","United States","California","Guinda",95637,"38.830739","-122.196202"
"0562-KBDVM","United States","California","Herald",95638,"38.313447","-121.123886"
"1131-SUEKT","United States","California","Hood",95639,"38.375325","-121.507935"
"3717-OEAUQ","United States","California","Ione",95640,"38.337880","-120.954202"
"4538-WNTMJ","United States","California","Isleton",95641,"38.154823","-121.601358"
"9432-RUVSL","United States","California","Kirkwood",95646,"38.631489","-120.015167"
"8060-HIWJJ","United States","California","Lincoln",95648,"38.922812","-121.312005"
"7684-XSZIY","United States","California","Loomis",95650,"38.809175","-121.171375"
"9089-UOWJG","United States","California","Lotus",95651,"38.815515","-120.916997"
"8039-ACLPL","United States","California","Mather",95655,"38.549822","-121.266725"
"9885-AIBVB","United States","California","Newcastle",95658,"38.883224","-121.159180"
"1934-MKPXS","United States","California","Nicolaus",95659,"38.788898","-121.608624"
"2592-YKDIF","United States","California","North Highlands",95660,"38.671295","-121.388251"
"2272-JKMSI","United States","California","Roseville",95661,"38.736685","-121.251984"
"8714-CTZJW","United States","California","Pilot Hill",95664,"38.803731","-121.043799"
"3569-EDBPQ","United States","California","Pine Grove",95665,"38.400264","-120.641274"
"3131-NWVFJ","United States","California","Pioneer",95666,"38.546999","-120.271114"
"7521-YXVZY","United States","California","Placerville",95667,"38.733714","-120.795213"
"2373-NTKOD","United States","California","Rancho Cordova",95670,"38.602723","-121.279913"
"1970-KKFWL","United States","California","Rescue",95672,"38.724322","-120.991237"
"9337-SRRNI","United States","California","Rio Oso",95674,"38.954144","-121.482536"
"0895-UADGO","United States","California","River Pines",95675,"38.545775","-120.743325"
"5678-VFNEQ","United States","California","Rocklin",95677,"38.790400","-121.236973"
"5977-CKHON","United States","California","Roseville",95678,"38.759751","-121.288545"
"2692-BUCFV","United States","California","Shingle Springs",95682,"38.598936","-120.963092"
"1830-GGFNM","United States","California","Somerset",95684,"38.606703","-120.586659"
"5302-BDJNT","United States","California","Sutter Creek",95685,"38.432145","-120.770690"
"5223-UZAVK","United States","California","Thornton",95686,"38.157794","-121.520223"
"4859-ZSRDZ","United States","California","Vacaville",95687,"38.333133","-121.920151"
"5651-WYIPH","United States","California","Vacaville",95688,"38.419088","-122.024568"
"9350-VLHMB","United States","California","Volcano",95689,"38.481902","-120.603668"
"3498-LZGQZ","United States","California","Walnut Grove",95690,"38.240419","-121.587535"
"8785-CJSHH","United States","California","West Sacramento",95691,"38.627951","-121.593287"
"3870-SPZSI","United States","California","Wilton",95693,"38.392559","-121.225093"
"6234-PFPXL","United States","California","Sacramento",95829,"38.486502","-121.334051"
"7560-QRBXH","United States","California","Woodland",95695,"38.719670","-121.862416"
"7077-XJMET","United States","California","Alta",95701,"39.218096","-120.791530"
"8752-GHJFU","United States","California","Applegate",95703,"38.983388","-120.988814"
"6896-SRVYQ","United States","California","Camino",95709,"38.748316","-120.675512"
"4652-ODEVH","United States","California","Dutch Flat",95714,"39.197215","-120.836790"
"6510-UPNKS","United States","California","Emigrant Gap",95715,"39.237540","-120.720196"
"6718-BDGHG","United States","California","Gold Run",95717,"39.170376","-120.838404"
"9046-DQMTP","United States","California","Kyburz",95720,"38.766036","-120.209673"
"6439-LAJXL","United States","California","Echo Lake",95721,"38.851842","-120.076204"
"9052-VKDUW","United States","California","Pollock Pines",95726,"38.733908","-120.453416"
"1666-JZPZT","United States","California","Twin Bridges",95735,"38.805481","-120.132870"
"5777-KJIRB","United States","California","Weimar",95736,"39.009780","-120.978273"
"7677-SJJJK","United States","California","Granite Bay",95746,"38.749466","-121.184196"
"2480-EJWYP","United States","California","Roseville",95747,"38.784329","-121.373245"
"3253-HKOKL","United States","California","Elk Grove",95758,"38.353630","-121.441950"
"7055-HNEOJ","United States","California","El Dorado Hills",95762,"38.684437","-121.055634"
"5514-YQENT","United States","California","Rocklin",95765,"38.823278","-121.281856"
"3211-AAPKX","United States","California","Woodland",95776,"38.694081","-121.694431"
"8445-DNBAE","United States","California","Sacramento",95814,"38.584505","-121.491956"
"2958-NHPPS","United States","California","Sacramento",95816,"38.574856","-121.465040"
"6806-YDEUL","United States","California","Sacramento",95817,"38.550722","-121.457314"
"1735-XMJVH","United States","California","Sacramento",95818,"38.556306","-121.495817"
"6890-PFRQX","United States","California","Sacramento",95819,"38.567594","-121.437507"
"0222-CNVPT","United States","California","Sacramento",95820,"38.535080","-121.444144"
"5899-OUVKV","United States","California","Sacramento",95821,"38.625096","-121.383658"
"8681-ICONS","United States","California","Sacramento",95822,"38.512569","-121.495184"
"1621-YNCJH","United States","California","Sacramento",95823,"38.475465","-121.443625"
"6362-QHAFM","United States","California","Sacramento",95825,"38.590035","-121.412455"
"9824-QCJPK","United States","California","Sacramento",95830,"38.490508","-121.284171"
"4283-IVYCI","United States","California","Sacramento",95832,"38.445939","-121.496855"
"1866-OBPNR","United States","California","Sacramento",95833,"38.619049","-121.517552"
"8205-MQUGY","United States","California","Sacramento",95834,"38.646209","-121.524460"
"8970-ANWXO","United States","California","Sacramento",95835,"38.685069","-121.543709"
"9480-BQJEI","United States","California","Sacramento",95837,"38.691607","-121.602284"
"6979-TNDEU","United States","California","Sacramento",95841,"38.660442","-121.346321"
"9777-WJJPR","United States","California","Sacramento",95842,"38.687367","-121.348480"
"9495-SKLKD","United States","California","Marysville",95901,"39.195140","-121.503883"
"6048-UWKAL","United States","California","Beale Afb",95903,"39.125311","-121.392283"
"5067-DGXLL","United States","California","Alleghany",95910,"39.467828","-120.841386"
"6281-FKEWS","United States","California","Berry Creek",95916,"39.657228","-121.377780"
"8898-KASCD","United States","California","Biggs",95917,"39.457388","-121.818201"
"9242-TKFSV","United States","California","Browns Valley",95918,"39.292334","-121.320597"
"9290-SHCMB","United States","California","Brownsville",95919,"39.440687","-121.263583"
"0743-HNPFG","United States","California","Butte City",95920,"39.449794","-121.936372"
"2277-BKJKN","United States","California","Camptonville",95922,"39.432127","-121.099287"
"5035-PGZXH","United States","California","Chico",95926,"39.745712","-121.843330"
"8695-WDYEA","United States","California","Chico",95928,"39.681488","-121.837210"
"6543-JXSOO","United States","California","Clipper Mills",95930,"39.562239","-121.148360"
"8016-ZMGMO","United States","California","Colusa",95932,"39.273096","-122.050763"
"8605-ITULD","United States","California","Crescent Mills",95934,"40.080342","-120.957805"
"6416-YJTTB","United States","California","Downieville",95936,"39.578792","-120.780786"
"4472-VESGY","United States","California","Durham",95938,"39.607831","-121.777959"
"3195-TQDZX","United States","California","Elk Creek",95939,"39.532220","-122.594879"
"3128-YOVTD","United States","California","Forbestown",95941,"39.531028","-121.248070"
"1728-CXQBE","United States","California","Glenn",95943,"39.597975","-122.032248"
"7041-TXQJH","United States","California","Goodyears Bar",95944,"39.564113","-120.868836"
"5014-GSOUQ","United States","California","Grass Valley",95945,"39.194539","-120.988066"
"5724-BIDBU","United States","California","Penn Valley",95946,"39.203817","-121.195840"
"0481-SUMCB","United States","California","Greenville",95947,"40.160386","-120.835428"
"1769-GRUIK","United States","California","Gridley",95948,"39.346898","-121.759537"
"8819-WFGGJ","United States","California","Grimes",95950,"39.033058","-121.895718"
"7427-AUFPY","United States","California","Hamilton City",95951,"39.732767","-122.042298"
"2811-POVEX","United States","California","Live Oak",95953,"39.258746","-121.776970"
"7898-PDWQE","United States","California","Maxwell",95955,"39.281194","-122.226568"
"9972-EWRJS","United States","California","Meadow Valley",95956,"39.937017","-121.058043"
"9314-IJWSQ","United States","California","Meridian",95957,"39.068071","-121.832638"
"5799-JRCZO","United States","California","North San Juan",95960,"39.423046","-120.984472"
"1921-KYSAY","United States","California","Olivehurst",95961,"39.082568","-121.553250"
"6198-RTPMF","United States","California","Oregon House",95962,"39.342587","-121.249833"
"2924-KHUVI","United States","California","Orland",95963,"39.748037","-122.302169"
"1925-GMVBW","United States","California","Oroville",95965,"39.624561","-121.552866"
"6184-DYUOB","United States","California","Palermo",95968,"39.435756","-121.552071"
"9207-ZPANB","United States","California","Paradise",95969,"39.696760","-121.644379"
"9327-QSDED","United States","California","Quincy",95971,"39.971228","-121.041166"
"1656-DRSMG","United States","California","Chico",95973,"39.903272","-121.843567"
"3012-VFFMN","United States","California","Richvale",95974,"39.495768","-121.747472"
"2984-AFWNC","United States","California","Rough And Ready",95975,"39.225634","-121.156163"
"0640-YJTPY","United States","California","Smartville",95977,"39.176595","-121.291692"
"8096-LOIST","United States","California","Stirling City",95978,"39.904002","-121.527823"
"9764-REAFF","United States","California","Stonyford",95979,"39.288127","-122.415841"
"7107-UBYKY","United States","California","Sutter",95982,"39.172777","-121.805845"
"4881-GQJTW","United States","California","Taylorsville",95983,"40.053684","-120.743116"
"7876-DNYAP","United States","California","Washington",95986,"39.341280","-120.786867"
"7905-NJMXS","United States","California","Williams",95987,"39.117537","-122.284654"
"2882-WDTBA","United States","California","Willows",95988,"39.493991","-122.286363"
"2091-GPPIQ","United States","California","Yuba City",95991,"39.027410","-121.614982"
"5071-FBJFS","United States","California","Redding",96001,"40.587919","-122.464732"
"2796-UUZZO","United States","California","Redding",96002,"40.527834","-122.318749"
"2429-AYKKO","United States","California","Redding",96003,"40.677649","-122.294670"
"9798-OPFEM","United States","California","Adin",96006,"41.171578","-120.913161"
"3794-NFNCH","United States","California","Bella Vista",96008,"40.722733","-122.109666"
"5193-QLVZB","United States","California","Bieber",96009,"41.083464","-121.107929"
"7114-AEOZE","United States","California","Big Bar",96010,"40.775272","-123.287414"
"5522-NYKPB","United States","California","Burney",96013,"40.946785","-121.719489"
"9957-YODKZ","United States","California","Canby",96015,"41.486953","-120.913975"
"6518-KZXCB","United States","California","Cassel",96016,"40.936285","-121.572692"
"2245-ADZFJ","United States","California","Castella",96017,"41.121108","-122.336613"
"7776-QGYJC","United States","California","Shasta Lake",96019,"40.692523","-122.369876"
"9313-QOLTZ","United States","California","Chester",96020,"40.243494","-121.154733"
"4672-FOTSD","United States","California","Dorris",96023,"41.949216","-122.050062"
"9818-XQCUV","United States","California","Dunsmuir",96025,"41.212695","-122.392067"
"7338-ERIVA","United States","California","Etna",96027,"41.405193","-123.008567"
"8259-NFJTV","United States","California","Flournoy",96029,"39.847840","-122.544556"
"3223-DWFIO","United States","California","Forks Of Salmon",96031,"41.232128","-123.194748"
"6968-GMKPR","United States","California","French Gulch",96033,"40.740138","-122.587476"
"4751-ERMAN","United States","California","Gazelle",96034,"41.411315","-122.697236"
"1436-ZMJAN","United States","California","Gerber",96035,"40.031940","-122.176023"
"3292-PBZEJ","United States","California","Greenview",96037,"41.528541","-122.955018"
"0799-DDIHE","United States","California","Grenada",96038,"41.599978","-122.539381"
"3070-FNFZQ","United States","California","Happy Camp",96039,"41.831901","-123.487478"
"2812-SFXMJ","United States","California","Hat Creek",96040,"40.789799","-121.474529"
"5014-WUQMG","United States","California","Hornbrook",96044,"41.962127","-122.527696"
"5312-TSZVC","United States","California","Hyampom",96046,"40.648024","-123.465088"
"0993-OSGPT","United States","California","Junction City",96048,"40.913192","-123.065970"
"7108-DGVUU","United States","California","Lookout",96054,"41.280478","-121.160249"
"2782-JEEBU","United States","California","Los Molinos",96055,"40.059385","-122.091481"
"5127-BZENZ","United States","California","Mcarthur",96056,"41.108310","-121.360362"
"2720-FVBQP","United States","California","Mccloud",96057,"41.251322","-122.105209"
"9906-NHHVC","United States","California","Macdoel",96058,"41.769709","-121.920630"
"4522-XRWWI","United States","California","Manton",96059,"40.426679","-121.850421"
"3766-EJLFL","United States","California","Mill Creek",96061,"40.331975","-121.460674"
"5939-SXWHM","United States","California","Millville",96062,"40.531257","-122.148139"
"8152-UOBNY","United States","California","Mineral",96063,"40.408796","-121.579609"
"7351-KYHQH","United States","California","Montague",96064,"41.759864","-122.379175"
"7643-RCHXS","United States","California","Montgomery Creek",96065,"40.877552","-121.885884"
"8246-SHFGA","United States","California","Mount Shasta",96067,"41.338320","-122.290756"
"0620-XEFWH","United States","California","Oak Run",96069,"40.689243","-122.037023"
"6485-QXWWE","United States","California","Old Station",96071,"40.656287","-121.428965"
"7321-VGNKU","United States","California","Paskenta",96074,"39.884395","-122.587513"
"5327-CNLUQ","United States","California","Paynes Creek",96075,"40.343213","-121.815412"
"7552-KEYGT","United States","California","Platina",96076,"40.367964","-122.937379"
"5816-JMLGY","United States","California","Red Bluff",96080,"40.186772","-122.388361"
"2927-QRRQV","United States","California","Scott Bar",96085,"41.737962","-123.075570"
"6265-SXWBU","United States","California","Shingletown",96088,"40.497441","-121.827524"
"7941-RCJOW","United States","California","Tehama",96090,"40.021787","-122.127576"
"6374-NTQLP","United States","California","Trinity Center",96091,"41.081847","-122.700545"
"2387-KDZQY","United States","California","Weaverville",96093,"40.759401","-122.939337"
"3584-WKTTW","United States","California","Weed",96094,"41.465121","-122.380947"
"3399-BMLVW","United States","California","Whitmore",96096,"40.637105","-121.906949"
"1971-DTCZB","United States","California","Yreka",96097,"41.764869","-122.671316"
"3374-PZLXD","United States","California","Blairsden Graeagle",96103,"39.783747","-120.661032"
"3813-DHBBB","United States","California","Cedarville",96104,"41.505916","-120.152505"
"2812-REYAT","United States","California","Chilcoot",96105,"39.872961","-120.198876"
"6518-PPLMZ","United States","California","Clio",96106,"39.745805","-120.580882"
"4939-KYYPY","United States","California","Coleville",96107,"38.425280","-119.475741"
"5930-GBIWP","United States","California","Doyle",96109,"40.012675","-120.101857"
"6022-KOUQO","United States","California","Eagleville",96110,"41.280341","-120.150381"
"2361-UPSND","United States","California","Herlong",96113,"40.198234","-120.180890"
"6035-RIIOM","United States","California","Janesville",96114,"40.294034","-120.512622"
"9504-DSHWM","United States","California","Litchfield",96117,"40.507272","-120.338228"
"5035-BVCXS","United States","California","Loyalton",96118,"39.637471","-120.226338"
"6267-DCFFZ","United States","California","Madeline",96119,"41.042003","-120.506086"
"3533-UVMOM","United States","California","Markleeville",96120,"38.735789","-119.857980"
"2439-LYPMQ","United States","California","Milford",96121,"40.181279","-120.392967"
"1478-VPOAD","United States","California","Calpine",96124,"39.672813","-120.456699"
"9995-HOTOH","United States","California","Sierra City",96125,"39.600599","-120.636358"
"2988-PLAHS","United States","California","Sierraville",96126,"39.559709","-120.345639"
"1371-OJCEK","United States","California","Standish",96128,"40.346634","-120.386422"
"4999-IEZLT","United States","California","Susanville",96130,"40.559177","-120.612113"
"8883-ANODQ","United States","California","Termo",96132,"41.027281","-120.669427"
"2351-RRBUE","United States","California","Tulelake",96134,"41.813521","-121.492666"
"5980-BDHPY","United States","California","Wendel",96136,"40.345949","-120.081187"
"1498-DQNRX","United States","California","Westwood",96137,"40.271535","-121.018087"
"9469-WEJBT","United States","California","Carnelian Bay",96140,"39.227434","-120.091806"
"2581-VKIRT","United States","California","Kings Beach",96143,"39.246654","-120.029273"
"7426-WEIJX","United States","California","Olympic Valley",96146,"39.191797","-120.212401"
"2851-MMUTZ","United States","California","Tahoe Vista",96148,"39.241240","-120.054765"
"3307-TLCUD","United States","California","Los Angeles",90001,"33.973616","-118.249020"
"6625-FLENO","United States","California","Los Angeles",90002,"33.949255","-118.246978"
"2967-MXRAV","United States","California","Los Angeles",90003,"33.964131","-118.272783"
"8189-HBVRW","United States","California","Los Angeles",90005,"34.059281","-118.307420"
"4163-KIUHY","United States","California","Los Angeles",90006,"34.048013","-118.293953"
"3500-NSDOA","United States","California","Los Angeles",90008,"34.008293","-118.346766"
"1171-TYKUR","United States","California","Los Angeles",90010,"34.062125","-118.315709"
"3761-FLYZI","United States","California","Los Angeles",90011,"34.007090","-118.258681"
"1219-NNDDO","United States","California","Los Angeles",90015,"34.039224","-118.266293"
"8388-DMKAE","United States","California","Los Angeles",90016,"34.028331","-118.354338"
"4403-BWPAY","United States","California","Los Angeles",90017,"34.052842","-118.264495"
"9659-QEQSY","United States","California","Los Angeles",90018,"34.028735","-118.317236"
"5405-ZMYXQ","United States","California","Los Angeles",90019,"34.049841","-118.338460"
"1442-OKRJE","United States","California","Los Angeles",90021,"34.029043","-118.239504"
"4737-AQCPU","United States","California","Los Angeles",90022,"34.023810","-118.156582"
"2808-CHTDM","United States","California","Los Angeles",90024,"34.066303","-118.435479"
"0793-TWELN","United States","California","Los Angeles",90026,"34.078991","-118.263804"
"3283-WCWXT","United States","California","Los Angeles",90027,"34.127194","-118.295647"
"1060-ENTOF","United States","California","Los Angeles",90028,"34.099869","-118.326843"
"0999-QXNSA","United States","California","Los Angeles",90029,"34.089953","-118.294824"
"5451-MHQOF","United States","California","Los Angeles",90031,"34.085807","-118.206617"
"4836-WNFNO","United States","California","Los Angeles",90032,"34.078821","-118.177576"
"9225-BZLNZ","United States","California","Los Angeles",90033,"34.050198","-118.210946"
"0354-VXMJC","United States","California","Los Angeles",90034,"34.030578","-118.399613"
"4422-QVIJA","United States","California","Los Angeles",90035,"34.051809","-118.383843"
"9365-SRSZE","United States","California","Los Angeles",90036,"34.070291","-118.349191"
"8332-OSJDW","United States","California","Los Angeles",90038,"34.088017","-118.327168"
"4735-BJKOU","United States","California","Los Angeles",90039,"34.110845","-118.259595"
"0274-JKUJR","United States","California","Los Angeles",90040,"33.994524","-118.149953"
"5740-YHGTW","United States","California","Los Angeles",90041,"34.137412","-118.207607"
"8917-SZTTJ","United States","California","Los Angeles",90042,"34.115720","-118.192754"
"1696-MZVAU","United States","California","Los Angeles",90043,"33.988543","-118.334081"
"7359-WWYJV","United States","California","Los Angeles",90044,"33.952714","-118.292061"
"4906-ZHGPK","United States","California","Los Angeles",90046,"34.108455","-118.362081"
"3795-GWTRD","United States","California","Los Angeles",90048,"34.072945","-118.372670"
"1298-PHBTI","United States","California","Los Angeles",90049,"34.091829","-118.491244"
"6223-DHJGV","United States","California","Los Angeles",90056,"33.987945","-118.370442"
"6961-MJKBO","United States","California","Los Angeles",90057,"34.061918","-118.277939"
"8158-WPEZG","United States","California","Los Angeles",90061,"33.921280","-118.274186"
"4918-FYJNT","United States","California","Los Angeles",90063,"34.044271","-118.185237"
"0727-BNRLG","United States","California","Los Angeles",90064,"34.037251","-118.423573"
"4854-CIDCF","United States","California","Los Angeles",90065,"34.108833","-118.229715"
"3280-MRDOF","United States","California","Los Angeles",90067,"34.057496","-118.413959"
"6435-SRWBJ","United States","California","Los Angeles",90068,"34.137411","-118.328915"
"9964-WBQDJ","United States","California","West Hollywood",90069,"34.093781","-118.381061"
"6303-KFWSL","United States","California","Los Angeles",90071,"34.052917","-118.255178"
"1702-CCFNJ","United States","California","Los Angeles",90077,"34.102084","-118.451629"
"8932-CZHRQ","United States","California","Bell",90201,"33.970343","-118.171368"
"0386-CWRGM","United States","California","Beverly Hills",90210,"34.099891","-118.414338"
"5515-RUGKN","United States","California","Beverly Hills",90211,"34.063947","-118.383001"
"0404-AHASP","United States","California","Beverly Hills",90212,"34.062095","-118.401508"
"7279-NMVJC","United States","California","Compton",90220,"33.881510","-118.234451"
"2081-VEYEH","United States","California","Compton",90221,"33.885811","-118.206459"
"6407-UTSLV","United States","California","Compton",90222,"33.912246","-118.236773"
"9060-HJJRW","United States","California","Culver City",90232,"34.019323","-118.391902"
"2587-YNLES","United States","California","Downey",90240,"33.956228","-118.120993"
"7398-SKNQZ","United States","California","Downey",90241,"33.940884","-118.128628"
"5935-FCCNB","United States","California","Downey",90242,"33.921793","-118.140588"
"1958-RNRKS","United States","California","El Segundo",90245,"33.917145","-118.401554"
"5136-RGMZO","United States","California","Gardena",90247,"33.890853","-118.297967"
"8345-MVDYC","United States","California","Gardena",90248,"33.876482","-118.284077"
"8226-BXGES","United States","California","Gardena",90249,"33.901390","-118.315697"
"9705-IOVQQ","United States","California","Huntington Park",90255,"33.978030","-118.217141"
"1015-OWJKI","United States","California","Lawndale",90260,"33.888560","-118.351813"
"2040-XBAVJ","United States","California","Malibu",90263,"34.037037","-118.705803"
"8887-IPQNC","United States","California","Manhattan Beach",90266,"33.889632","-118.397370"
"8646-JCOMS","United States","California","Maywood",90270,"33.988572","-118.186565"
"1222-KJNZD","United States","California","Palos Verdes Peninsula",90274,"33.788208","-118.404955"
"0106-GHRQR","United States","California","Rancho Palos Verdes",90275,"33.753146","-118.367459"
"3768-VHXQO","United States","California","Redondo Beach",90278,"33.873395","-118.370190"
"8952-WCVCD","United States","California","South Gate",90280,"33.944624","-118.192615"
"2418-TPEUN","United States","California","Topanga",90290,"34.115192","-118.610170"
"3963-RYFNS","United States","California","Venice",90291,"33.991782","-118.479229"
"8540-ZQGEA","United States","California","Playa Del Rey",90293,"33.947305","-118.439841"
"1320-REHCS","United States","California","Inglewood",90301,"33.956445","-118.358634"
"4137-JOPHL","United States","California","Inglewood",90302,"33.975332","-118.355252"
"7801-CEDNV","United States","California","Inglewood",90304,"33.936827","-118.359824"
"2057-BOYKM","United States","California","Inglewood",90305,"33.958134","-118.330905"
"3658-QQJYD","United States","California","Santa Monica",90401,"34.015481","-118.493231"
"1803-BGNBD","United States","California","Santa Monica",90402,"34.035849","-118.503508"
"0134-XWXCE","United States","California","Santa Monica",90403,"34.031529","-118.491156"
"6950-TWMYB","United States","California","Santa Monica",90404,"34.026334","-118.474222"
"5848-FHRFC","United States","California","Santa Monica",90405,"34.005439","-118.477507"
"2243-FNMMI","United States","California","Torrance",90501,"33.833699","-118.314387"
"2511-MORQY","United States","California","Torrance",90502,"33.833181","-118.292062"
"5356-KZCKT","United States","California","Torrance",90503,"33.840399","-118.353714"
"9470-XCCEM","United States","California","Torrance",90504,"33.867257","-118.330794"
"6519-CFDBX","United States","California","Torrance",90505,"33.807882","-118.347957"
"3902-MIVLE","United States","California","Whittier",90601,"34.007353","-118.033683"
"0409-WTMPL","United States","California","Whittier",90602,"33.972119","-118.020188"
"8763-KIAFH","United States","California","Whittier",90603,"33.945318","-117.992066"
"3669-WHAFY","United States","California","Whittier",90604,"33.929704","-118.012080"
"3055-VTCGS","United States","California","Whittier",90605,"33.960891","-118.032222"
"3144-KMTWZ","United States","California","Whittier",90606,"33.976678","-118.065875"
"2007-QVGAW","United States","California","Cypress",90630,"33.818477","-118.038307"
"5207-PLSTK","United States","California","La Habra",90631,"33.940619","-117.951300"
"2307-FYNNL","United States","California","La Mirada",90638,"33.902045","-118.008961"
"5605-XNWEN","United States","California","Montebello",90640,"34.015217","-118.109962"
"2155-AMQRX","United States","California","Norwalk",90650,"33.905963","-118.082630"
"6181-AXXYF","United States","California","Pico Rivera",90660,"33.989524","-118.089299"
"5091-HFAZW","United States","California","Santa Fe Springs",90670,"33.933565","-118.062611"
"2519-LBNQL","United States","California","Artesia",90701,"33.867593","-118.080637"
"8623-ULFNQ","United States","California","Cerritos",90703,"33.868100","-118.067402"
"1568-LJSZU","United States","California","Harbor City",90710,"33.798266","-118.300237"
"7789-HKSBS","United States","California","Lakewood",90713,"33.847755","-118.112532"
"7416-CKTEP","United States","California","Lakewood",90715,"33.841027","-118.078097"
"2586-CWXVV","United States","California","Hawaiian Gardens",90716,"33.830431","-118.074071"
"2348-KCJLT","United States","California","Los Alamitos",90720,"33.794990","-118.065591"
"8401-EMUWF","United States","California","Paramount",90723,"33.897122","-118.164432"
"4193-IBKSW","United States","California","San Pedro",90731,"33.736387","-118.284363"
"5377-NDTOU","United States","California","San Pedro",90732,"33.744119","-118.314480"
"2474-LCNUE","United States","California","Sunset Beach",90742,"33.719221","-118.073596"
"0839-QNXME","United States","California","Surfside",90743,"33.728273","-118.085304"
"3506-OVLKD","United States","California","Wilmington",90744,"33.782068","-118.262263"
"6650-VJONK","United States","California","Carson",90746,"33.859171","-118.252272"
"2178-PMGCJ","United States","California","Long Beach",90802,"33.752524","-118.210737"
"7492-TAFJD","United States","California","Long Beach",90803,"33.760458","-118.129725"
"2773-MADBQ","United States","California","Long Beach",90804,"33.783047","-118.148600"
"6016-LVTJQ","United States","California","Long Beach",90805,"33.864622","-118.179626"
"7860-KSUGX","United States","California","Long Beach",90806,"33.802664","-118.179971"
"8966-KZXXA","United States","California","Long Beach",90807,"33.830099","-118.182239"
"5149-QYTTU","United States","California","Long Beach",90814,"33.771612","-118.143866"
"2070-XYMFH","United States","California","Long Beach",90815,"33.797638","-118.116620"
"2085-BOJKI","United States","California","Long Beach",90822,"33.778436","-118.118648"
"0817-HSUSE","United States","California","Altadena",91001,"34.196837","-118.142236"
"5442-PPTJY","United States","California","Arcadia",91006,"34.137319","-118.029837"
"1927-QEWMY","United States","California","Arcadia",91007,"34.128284","-118.047732"
"1663-MHLHE","United States","California","Duarte",91010,"34.145695","-117.959820"
"5663-QBGIS","United States","California","La Canada Flintridge",91011,"34.234912","-118.153729"
"4450-MDZFX","United States","California","Monrovia",91016,"34.152800","-118.000482"
"6701-DHKWQ","United States","California","Montrose",91020,"34.211200","-118.230625"
"7554-AKDQF","United States","California","Sierra Madre",91024,"34.168686","-118.057505"
"0794-YVSGE","United States","California","Pasadena",91101,"34.146635","-118.139225"
"5423-BHIXO","United States","California","Pasadena",91103,"34.167465","-118.165327"
"6908-VVYHM","United States","California","Pasadena",91104,"34.165383","-118.123752"
"2959-EEXWB","United States","California","Pasadena",91105,"34.139460","-118.166649"
"1839-UMACK","United States","California","Pasadena",91106,"34.139402","-118.128658"
"3030-YDNRM","United States","California","Pasadena",91107,"34.159007","-118.087353"
"7321-KKSDU","United States","California","San Marino",91108,"34.122671","-118.112911"
"3402-XRIUO","United States","California","Glendale",91201,"34.170510","-118.289463"
"8286-AFUYI","United States","California","Glendale",91203,"34.153338","-118.262974"
"8356-WUAOJ","United States","California","Glendale",91205,"34.136580","-118.245839"
"8058-DMYRU","United States","California","Glendale",91208,"34.195386","-118.238508"
"9350-ZXYJC","United States","California","La Crescenta",91214,"34.239636","-118.245259"
"8958-JPTRR","United States","California","Calabasas",91302,"34.130861","-118.683460"
"6959-GQEGV","United States","California","Canoga Park",91303,"34.198290","-118.602203"
"3173-WSSUE","United States","California","Canoga Park",91304,"34.224377","-118.632656"
"1265-HVPZB","United States","California","Winnetka",91306,"34.209532","-118.577563"
"4115-UMJFQ","United States","California","West Hills",91307,"34.199787","-118.684930"
"7369-TRPFD","United States","California","Chatsworth",91311,"34.294142","-118.603883"
"1098-KFQEC","United States","California","Encino",91316,"34.150354","-118.518292"
"7190-XHTWJ","United States","California","Newbury Park",91320,"34.172071","-118.946262"
"3537-RYBHH","United States","California","Northridge",91324,"34.238208","-118.550290"
"5296-BFCYD","United States","California","San Fernando",91340,"34.286131","-118.435969"
"9359-JANWS","United States","California","North Hills",91343,"34.238802","-118.482296"
"3279-DYZQM","United States","California","Santa Clarita",91350,"34.502432","-118.414590"
